# device,moes_bench,seconds,20.0,from,254,to,off,t_pub,1789598201.934,t_readback,1789598202.305,readback_level,242,sensors,BH1750 hres MTreg=31 (~54 ms)  TSL2591 id=0x50 gain=1x atime=100 ms
t_rel_pub,bh,c0,c1
1.484,48847,18302,3616
1.496,48695,18302,3616
1.508,48695,18302,3616
1.520,48695,18302,3616
1.532,48695,18302,3616
1.544,48695,18302,3616
1.556,48611,18253,3607
1.568,48611,18253,3607
1.580,48611,18253,3607
1.592,48611,18253,3607
1.604,48642,18253,3607
1.617,48642,18253,3607
1.629,48642,18253,3607
1.641,48642,18253,3607
1.653,48642,18231,3602
1.665,48660,18231,3602
1.677,48660,18231,3602
1.689,48660,18231,3602
1.701,48660,18231,3602
1.713,48514,18231,3602
1.725,48514,18231,3602
1.737,48514,18231,3602
1.749,48514,18231,3602
1.761,48514,18180,3593
1.773,48459,18180,3593
1.785,48459,18180,3593
1.797,48459,18180,3593
1.809,48459,18180,3593
1.821,48459,18180,3593
1.834,48453,18180,3593
1.846,48453,18180,3593
1.858,48453,18153,3588
1.870,48453,18153,3588
1.882,48274,18153,3588
1.894,48274,18153,3588
1.906,48274,18153,3588
1.918,48274,18153,3588
1.930,48274,18153,3588
1.942,48258,18153,3588
1.954,48258,18153,3588
1.966,48258,18108,3578
1.978,48258,18108,3578
1.990,48258,18108,3578
2.002,48258,18108,3578
2.014,48258,18108,3578
2.026,48258,18108,3578
2.038,48258,18108,3578
2.051,48194,18108,3578
2.063,48194,18108,3578
2.075,48194,18077,3573
2.087,48194,18077,3573
2.099,48194,18077,3573
2.111,48102,18077,3573
2.123,48102,18077,3573
2.135,48102,18077,3573
2.147,48102,18077,3573
2.159,48102,18077,3573
2.171,48041,18031,3564
2.183,48041,18031,3564
2.195,48041,18031,3564
2.207,48041,18031,3564
2.219,48026,18031,3564
2.231,48026,18031,3564
2.243,48026,18031,3564
2.255,48026,18031,3564
2.268,48026,18031,3564
2.280,47941,18000,3558
2.292,47941,18000,3558
2.304,47941,18000,3558
2.316,47941,18000,3558
2.328,47873,18000,3558
2.340,47873,18000,3558
2.352,47873,18000,3558
2.364,47873,18000,3558
2.376,47873,18000,3558
2.388,47866,17956,3550
2.400,47866,17956,3550
2.412,47866,17956,3550
2.424,47866,17956,3550
2.436,47866,17956,3550
2.448,47810,17956,3550
2.460,47810,17956,3550
2.473,47810,17956,3550
2.485,47810,17914,3543
2.497,47637,17914,3543
2.509,47637,17914,3543
2.521,47637,17914,3543
2.533,47637,17914,3543
2.545,47637,17914,3543
2.557,47667,17914,3543
2.569,47667,17914,3543
2.581,47667,17914,3543
2.593,47667,17856,3534
2.605,47667,17856,3534
2.617,47624,17856,3534
2.629,47624,17856,3534
2.641,47624,17856,3534
2.653,47624,17856,3534
2.665,47506,17856,3534
2.677,47506,17856,3534
2.690,47506,17856,3534
2.702,47506,17796,3526
2.714,47506,17796,3526
2.726,47478,17796,3526
2.738,47478,17796,3526
2.750,47478,17796,3526
2.762,47478,17796,3526
2.774,47408,17796,3526
2.786,47408,17796,3526
2.798,47408,17723,3519
2.810,47408,17723,3519
2.822,47408,17723,3519
2.834,47291,17723,3519
2.846,47291,17723,3519
2.858,47291,17723,3519
2.870,47291,17723,3519
2.882,47291,17723,3519
2.894,47274,17723,3519
2.907,47274,17650,3512
2.919,47274,17650,3512
2.931,47274,17650,3512
2.943,47282,17650,3512
2.955,47282,17650,3512
2.967,47282,17650,3512
2.979,47282,17650,3512
2.991,47282,17650,3512
3.003,47106,17650,3512
3.015,47106,17557,3505
3.027,47106,17557,3505
3.039,47106,17557,3505
3.051,47106,17557,3505
3.063,47042,17557,3505
3.075,47042,17557,3505
3.087,47042,17557,3505
3.099,47042,17557,3505
3.111,47018,17465,3496
3.124,47018,17465,3496
3.136,47018,17465,3496
3.148,47018,17465,3496
3.160,47018,17465,3496
3.172,47028,17465,3496
3.184,47028,17465,3496
3.196,47028,17465,3496
3.208,47028,17465,3496
3.220,47028,17353,3490
3.232,46914,17353,3490
3.244,46914,17353,3490
3.256,46914,17353,3490
3.268,46914,17353,3490
3.280,46808,17353,3490
3.292,46808,17353,3490
3.304,46808,17353,3490
3.316,46808,17353,3490
3.328,46808,17254,3482
3.341,46712,17254,3482
3.353,46712,17254,3482
3.365,46712,17254,3482
3.377,46712,17254,3482
3.389,46712,17254,3482
3.401,46658,17254,3482
3.413,46658,17254,3482
3.425,46658,17123,3479
3.437,46658,17123,3479
3.449,46655,17123,3479
3.461,46655,17123,3479
3.473,46655,17123,3479
3.485,46655,17123,3479
3.497,46655,17123,3479
3.509,46503,17123,3479
3.521,46503,17123,3479
3.533,46503,16990,3476
3.545,46503,16990,3476
3.558,46503,16990,3476
3.570,46369,16990,3476
3.582,46369,16990,3476
3.594,46369,16990,3476
3.606,46369,16990,3476
3.618,46401,16990,3476
3.630,46401,16884,3475
3.642,46401,16884,3475
3.654,46401,16884,3475
3.666,46401,16884,3475
3.678,46303,16884,3475
3.690,46303,16884,3475
3.702,46303,16884,3475
3.714,46303,16884,3475
3.726,46303,16884,3475
3.738,46182,16749,3473
3.750,46182,16749,3473
3.762,46182,16749,3473
3.775,46182,16749,3473
3.787,46242,16749,3473
3.799,46242,16749,3473
3.811,46242,16749,3473
3.823,46242,16749,3473
3.835,46242,16749,3473
3.847,46154,16628,3480
3.859,46154,16628,3480
3.871,46154,16628,3480
3.883,46154,16628,3480
3.895,46033,16628,3480
3.907,46033,16628,3480
3.919,46033,16628,3480
3.931,46033,16628,3480
3.943,46033,16502,3481
3.955,46034,16502,3481
3.967,46034,16502,3481
3.980,46034,16502,3481
3.992,46034,16502,3481
4.004,46034,16502,3481
4.016,45890,16502,3481
4.028,45890,16502,3481
4.040,45890,16502,3481
4.052,45890,16374,3491
4.064,45826,16374,3491
4.076,45826,16374,3491
4.088,45826,16374,3491
4.100,45826,16374,3491
4.112,45826,16374,3491
4.124,45757,16374,3491
4.136,45757,16374,3491
4.148,45757,16374,3491
4.160,45757,16251,3491
4.172,45757,16251,3491
4.184,45698,16251,3491
4.197,45698,16251,3491
4.209,45698,16251,3491
4.221,45698,16251,3491
4.233,45657,16251,3491
4.245,45657,16251,3491
4.257,45657,16108,3505
4.269,45657,16108,3505
4.281,45657,16108,3505
4.293,45493,16108,3505
4.305,45493,16108,3505
4.317,45493,16108,3505
4.329,45493,16108,3505
4.341,45493,16108,3505
4.353,45441,16108,3505
4.365,45441,15959,3511
4.377,45441,15959,3511
4.389,45441,15959,3511
4.401,45362,15959,3511
4.414,45362,15959,3511
4.426,45362,15959,3511
4.438,45362,15959,3511
4.450,45362,15959,3511
4.462,45302,15959,3511
4.474,45302,15847,3523
4.486,45302,15847,3523
4.498,45302,15847,3523
4.510,45302,15847,3523
4.522,45218,15847,3523
4.534,45218,15847,3523
4.546,45218,15847,3523
4.558,45218,15847,3523
4.570,45194,15706,3526
4.582,45194,15706,3526
4.594,45194,15706,3526
4.606,45194,15706,3526
4.618,45194,15706,3526
4.631,45092,15706,3526
4.643,45092,15706,3526
4.655,45092,15706,3526
4.667,45092,15706,3526
4.679,44899,15555,3544
4.691,44899,15555,3544
4.703,44899,15555,3544
4.715,44899,15555,3544
4.727,44899,15555,3544
4.739,44952,15555,3544
4.751,44952,15555,3544
4.763,44952,15555,3544
4.775,44952,15555,3544
4.787,44952,15410,3546
4.799,44881,15410,3546
4.811,44881,15410,3546
4.823,44881,15410,3546
4.835,44881,15410,3546
4.848,44738,15410,3546
4.860,44738,15410,3546
4.872,44738,15410,3546
4.884,44738,15258,3559
4.896,44738,15258,3559
4.908,44685,15258,3559
4.920,44685,15258,3559
4.932,44685,15258,3559
4.944,44685,15258,3559
4.956,44685,15258,3559
4.968,44654,15258,3559
4.980,44654,15258,3559
4.992,44654,15067,3569
5.004,44654,15067,3569
5.016,44415,15067,3569
5.028,44415,15067,3569
5.040,44415,15067,3569
5.052,44415,15067,3569
5.065,44415,15067,3569
5.077,44290,15067,3569
5.089,44290,15067,3569
5.101,44290,14869,3587
5.113,44290,14869,3587
5.125,44290,14869,3587
5.137,44322,14869,3587
5.149,44322,14869,3587
5.161,44322,14869,3587
5.173,44322,14869,3587
5.185,44279,14869,3587
5.197,44279,14622,3604
5.209,44279,14622,3604
5.221,44279,14622,3604
5.233,44279,14622,3604
5.245,44146,14622,3604
5.257,44146,14622,3604
5.269,44146,14622,3604
5.282,44146,14622,3604
5.294,44146,14622,3604
5.306,44064,14414,3627
5.318,44064,14414,3627
5.330,44064,14414,3627
5.342,44064,14414,3627
5.354,44038,14414,3627
5.366,44038,14414,3627
5.378,44038,14414,3627
5.390,44038,14414,3627
5.402,44038,14414,3627
5.414,43810,14190,3640
5.426,43810,14190,3640
5.438,43810,14190,3640
5.450,43810,14190,3640
5.462,43714,14190,3640
5.474,43714,14190,3640
5.486,43714,14190,3640
5.499,43714,14190,3640
5.511,43714,13989,3660
5.523,43764,13989,3660
5.535,43764,13989,3660
5.547,43764,13989,3660
5.559,43764,13989,3660
5.571,43764,13989,3660
5.583,43650,13989,3660
5.595,43650,13989,3660
5.607,43650,13989,3660
5.619,43650,13766,3672
5.631,43584,13766,3672
5.643,43584,13766,3672
5.655,43584,13766,3672
5.667,43584,13766,3672
5.679,43584,13766,3672
5.691,43494,13766,3672
5.703,43494,13766,3672
5.716,43494,13577,3693
5.728,43494,13577,3693
5.740,43494,13577,3693
5.752,43318,13577,3693
5.764,43318,13577,3693
5.776,43318,13577,3693
5.788,43318,13577,3693
5.800,43202,13577,3693
5.812,43202,13577,3693
5.824,43202,13350,3713
5.836,43202,13350,3713
5.848,43202,13350,3713
5.860,43202,13350,3713
5.872,43202,13350,3713
5.884,43202,13350,3713
5.896,43202,13350,3713
5.908,43202,13350,3713
5.921,43106,13350,3713
5.933,43106,13164,3730
5.945,43106,13164,3730
5.957,43106,13164,3730
5.969,43074,13164,3730
5.981,43074,13164,3730
5.993,43074,13164,3730
6.005,43074,13164,3730
6.017,43074,13164,3730
6.029,42880,12916,3764
6.041,42880,12916,3764
6.053,42880,12916,3764
6.065,42880,12916,3764
6.077,42786,12916,3764
6.089,42786,12916,3764
6.101,42786,12916,3764
6.113,42786,12916,3764
6.125,42786,12916,3764
6.138,42690,12754,3787
6.150,42690,12754,3787
6.162,42690,12754,3787
6.174,42690,12754,3787
6.186,42690,12754,3787
6.198,42688,12754,3787
6.210,42688,12754,3787
6.222,42688,12754,3787
6.234,42688,12754,3787
6.246,42624,12538,3820
6.258,42624,12538,3820
6.270,42624,12538,3820
6.282,42624,12538,3820
6.294,42624,12538,3820
6.306,42519,12538,3820
6.318,42519,12538,3820
6.330,42519,12538,3820
6.342,42519,12394,3842
6.355,42390,12394,3842
6.367,42390,12394,3842
6.379,42390,12394,3842
6.391,42390,12394,3842
6.403,42390,12394,3842
6.415,42266,12394,3842
6.427,42266,12394,3842
6.439,42266,12394,3842
6.451,42266,12185,3873
6.463,42266,12185,3873
6.475,42114,12185,3873
6.487,42114,12185,3873
6.499,42114,12185,3873
6.511,42114,12185,3873
6.523,42157,12185,3873
6.535,42157,12185,3873
6.547,42157,12185,3873
6.559,42157,12032,3894
6.572,42157,12032,3894
6.584,42148,12032,3894
6.596,42148,12032,3894
6.608,42148,12032,3894
6.620,42148,12032,3894
6.632,42148,12032,3894
6.644,41988,12032,3894
6.656,41988,11815,3932
6.668,41988,11815,3932
6.680,41988,11815,3932
6.692,41892,11815,3932
6.704,41892,11815,3932
6.716,41892,11815,3932
6.728,41892,11815,3932
6.740,41892,11815,3932
6.752,41806,11815,3932
6.764,41806,11632,3953
6.776,41806,11632,3953
6.789,41806,11632,3953
6.801,41477,11632,3953
6.813,41477,11632,3953
6.825,41477,11632,3953
6.837,41477,11632,3953
6.849,41477,11632,3953
6.861,41307,11632,3953
6.873,41307,11410,3933
6.885,41307,11410,3933
6.897,41307,11410,3933
6.909,41307,11410,3933
6.921,40865,11410,3933
6.933,40865,11410,3933
6.945,40865,11410,3933
6.957,40865,11410,3933
6.969,40450,11225,3877
6.981,40450,11225,3877
6.993,40450,11225,3877
7.006,40450,11225,3877
7.018,40450,11225,3877
7.030,40304,11225,3877
7.042,40304,11225,3877
7.054,40304,11225,3877
7.066,40304,11225,3877
7.078,40304,11046,3808
7.090,39914,11046,3808
7.102,39914,11046,3808
7.114,39914,11046,3808
7.126,39914,11046,3808
7.138,39316,11046,3808
7.150,39316,11046,3808
7.162,39316,11046,3808
7.174,39316,11046,3808
7.186,39316,10812,3745
7.198,39040,10812,3745
7.210,39040,10812,3745
7.223,39040,10812,3745
7.235,39040,10812,3745
7.247,38637,10812,3745
7.259,38637,10812,3745
7.271,38637,10812,3745
7.283,38637,10678,3665
7.295,38637,10678,3665
7.307,38268,10678,3665
7.319,38268,10678,3665
7.331,38268,10678,3665
7.343,38268,10678,3665
7.355,38268,10678,3665
7.367,37894,10678,3665
7.379,37894,10678,3665
7.391,37894,10469,3609
7.403,37894,10469,3609
7.415,37267,10469,3609
7.428,37267,10469,3609
7.440,37267,10469,3609
7.452,37267,10469,3609
7.464,37267,10469,3609
7.476,37117,10469,3609
7.488,37117,10353,3528
7.500,37117,10353,3528
7.512,37117,10353,3528
7.524,37117,10353,3528
7.536,36716,10353,3528
7.548,36716,10353,3528
7.560,36716,10353,3528
7.572,36716,10353,3528
7.584,36218,10353,3528
7.596,36218,10110,3465
7.608,36218,10110,3465
7.620,36218,10110,3465
7.632,36218,10110,3465
7.645,35709,10110,3465
7.657,35709,10110,3465
7.669,35709,10110,3465
7.681,35709,10110,3465
7.693,35709,10110,3465
7.705,35396,9966,3381
7.717,35396,9966,3381
7.729,35396,9966,3381
7.741,35396,9966,3381
7.753,34946,9966,3381
7.765,34946,9966,3381
7.777,34946,9966,3381
7.789,34946,9966,3381
7.801,34946,9786,3313
7.813,34595,9786,3313
7.825,34595,9786,3313
7.837,34595,9786,3313
7.849,34595,9786,3313
7.862,34308,9786,3313
7.874,34308,9786,3313
7.886,34308,9786,3313
7.898,34308,9786,3313
7.910,34308,9589,3260
7.922,33858,9589,3260
7.934,33858,9589,3260
7.946,33858,9589,3260
7.958,33858,9589,3260
7.970,33858,9589,3260
7.982,33633,9589,3260
7.994,33633,9589,3260
8.006,33633,9589,3260
8.018,33633,9479,3177
8.030,33282,9479,3177
8.042,33282,9479,3177
8.054,33282,9479,3177
8.066,33282,9479,3177
8.079,33282,9479,3177
8.091,32865,9479,3177
8.103,32865,9479,3177
8.115,32865,9267,3122
8.127,32865,9267,3122
8.139,32865,9267,3122
8.151,32503,9267,3122
8.163,32503,9267,3122
8.175,32503,9267,3122
8.187,32503,9267,3122
8.199,32246,9267,3122
8.211,32246,9267,3122
8.223,32246,9132,3058
8.235,32246,9132,3058
8.247,32246,9132,3058
8.259,31899,9132,3058
8.271,31899,9132,3058
8.283,31899,9132,3058
8.296,31899,9132,3058
8.308,31899,9132,3058
8.320,31501,9132,3058
8.332,31501,9004,2997
8.344,31501,9004,2997
8.356,31501,9004,2997
8.368,31171,9004,2997
8.380,31171,9004,2997
8.392,31171,9004,2997
8.404,31171,9004,2997
8.416,31171,9004,2997
8.428,30617,8811,2928
8.440,30617,8811,2928
8.452,30617,8811,2928
8.464,30617,8811,2928
8.476,30384,8811,2928
8.488,30384,8811,2928
8.500,30384,8811,2928
8.513,30384,8811,2928
8.525,30384,8811,2928
8.537,29955,8701,2837
8.549,29955,8701,2837
8.561,29955,8701,2837
8.573,29955,8701,2837
8.585,29955,8701,2837
8.597,29561,8701,2837
8.609,29561,8701,2837
8.621,29561,8701,2837
8.633,29561,8701,2837
8.645,29202,8522,2767
8.657,29202,8522,2767
8.669,29202,8522,2767
8.681,29202,8522,2767
8.693,29202,8522,2767
8.705,28825,8522,2767
8.717,28825,8522,2767
8.730,28825,8522,2767
8.742,28825,8340,2706
8.754,28394,8340,2706
8.766,28394,8340,2706
8.778,28394,8340,2706
8.790,28394,8340,2706
8.802,28394,8340,2706
8.814,28185,8340,2706
8.826,28185,8340,2706
8.838,28185,8340,2706
8.850,28185,8265,2602
8.862,28185,8265,2602
8.874,27777,8265,2602
8.886,27777,8265,2602
8.898,27777,8265,2602
8.910,27777,8265,2602
8.922,27306,8265,2602
8.935,27306,8265,2602
8.947,27306,8265,2602
8.959,27306,8084,2537
8.971,27306,8084,2537
8.983,27081,8084,2537
8.995,27081,8084,2537
9.007,27081,8084,2537
9.019,27081,8084,2537
9.031,26819,8084,2537
9.043,26819,8084,2537
9.055,26819,7910,2480
9.067,26819,7910,2480
9.079,26819,7910,2480
9.091,26363,7910,2480
9.103,26363,7910,2480
9.115,26363,7910,2480
9.127,26363,7910,2480
9.139,26363,7910,2480
9.152,26059,7910,2480
9.164,26059,7865,2384
9.176,26059,7865,2384
9.188,26059,7865,2384
9.200,25734,7865,2384
9.212,25734,7865,2384
9.224,25734,7865,2384
9.236,25734,7865,2384
9.248,25734,7865,2384
9.260,25259,7865,2384
9.272,25259,7689,2314
9.284,25259,7689,2314
9.296,25259,7689,2314
9.308,25259,7689,2314
9.320,24879,7689,2314
9.332,24879,7689,2314
9.344,24879,7689,2314
9.356,24879,7689,2314
9.369,24541,7502,2245
9.381,24541,7502,2245
9.393,24541,7502,2245
9.405,24541,7502,2245
9.417,24541,7502,2245
9.429,24214,7502,2245
9.441,24214,7502,2245
9.453,24214,7502,2245
9.465,24214,7502,2245
9.477,23890,7455,2148
9.489,23890,7455,2148
9.501,23890,7455,2148
9.513,23890,7455,2148
9.525,23890,7455,2148
9.537,23533,7455,2148
9.549,23533,7455,2148
9.561,23533,7455,2148
9.573,23533,7300,2085
9.586,23533,7300,2085
9.598,23179,7300,2085
9.610,23179,7300,2085
9.622,23179,7300,2085
9.634,23179,7300,2085
9.646,22878,7300,2085
9.658,22878,7300,2085
9.670,22878,7300,2085
9.682,22878,7147,2020
9.694,22878,7147,2020
9.706,22532,7147,2020
9.718,22532,7147,2020
9.730,22532,7147,2020
9.742,22532,7147,2020
9.754,22229,7147,2020
9.766,22229,7147,2020
9.778,22229,7147,2020
9.790,22229,7043,1942
9.803,22229,7043,1942
9.815,21912,7043,1942
9.827,21912,7043,1942
9.839,21912,7043,1942
9.851,21912,7043,1942
9.863,21912,7043,1942
9.875,21506,7043,1942
9.887,21506,6976,1865
9.899,21506,6976,1865
9.911,21506,6976,1865
9.923,21259,6976,1865
9.935,21259,6976,1865
9.947,21259,6976,1865
9.959,21259,6976,1865
9.971,21259,6976,1865
9.983,20992,6976,1865
9.995,20992,6844,1808
10.007,20992,6844,1808
10.020,20992,6844,1808
10.032,20713,6844,1808
10.044,20713,6844,1808
10.056,20713,6844,1808
10.068,20713,6844,1808
10.080,20713,6844,1808
10.092,20356,6844,1808
10.104,20356,6679,1758
10.116,20356,6679,1758
10.128,20356,6679,1758
10.140,20356,6679,1758
10.152,20026,6679,1758
10.164,20026,6679,1758
10.176,20026,6679,1758
10.188,20026,6679,1758
10.200,19714,6629,1668
10.212,19714,6629,1668
10.224,19714,6629,1668
10.237,19714,6629,1668
10.249,19714,6629,1668
10.261,19457,6629,1668
10.273,19457,6629,1668
10.285,19457,6629,1668
10.297,19457,6629,1668
10.309,19457,6559,1602
10.321,19179,6559,1602
10.333,19179,6559,1602
10.345,19179,6559,1602
10.357,19179,6559,1602
10.369,18909,6559,1602
10.381,18909,6559,1602
10.393,18909,6559,1602
10.405,18909,6559,1602
10.417,18909,6427,1548
10.429,18638,6427,1548
10.441,18638,6427,1548
10.454,18638,6427,1548
10.466,18638,6427,1548
10.478,18368,6427,1548
10.490,18368,6427,1548
10.502,18368,6427,1548
10.514,18368,6279,1502
10.526,18368,6279,1502
10.538,18100,6279,1502
10.550,18100,6279,1502
10.562,18100,6279,1502
10.574,18100,6279,1502
10.586,18100,6279,1502
