# device,moes_bench,seconds,20.0,from,254,to,off,t_pub,1789594270.181,t_readback,1789594270.552,readback_level,241,sensors,BH1750 hres MTreg=31 (~54 ms)  TSL2591 id=0x50 gain=1x atime=100 ms
t_rel_pub,bh,c0,c1
0.146,49377,18569,3642
0.158,49377,18569,3642
0.170,49377,18569,3642
0.182,49377,18569,3642
0.194,49377,18569,3642
0.206,49449,18569,3642
0.218,49449,18569,3642
0.230,49449,18569,3642
0.242,49449,18556,3640
0.254,49404,18556,3640
0.266,49404,18556,3640
0.278,49404,18556,3640
0.290,49404,18556,3640
0.302,49404,18556,3640
0.314,49217,18556,3640
0.326,49217,18556,3640
0.339,49217,18556,3640
0.351,49217,18491,3628
0.363,49176,18491,3628
0.375,49176,18491,3628
0.387,49176,18491,3628
0.399,49176,18491,3628
0.411,49176,18491,3628
0.423,49246,18491,3628
0.435,49246,18491,3628
0.447,49246,18491,3628
0.459,49246,18480,3625
0.471,49246,18480,3625
0.483,49162,18480,3625
0.495,49162,18480,3625
0.507,49162,18480,3625
0.519,49162,18480,3625
0.531,49154,18480,3625
0.544,49154,18480,3625
0.556,49154,18438,3617
0.568,49154,18438,3617
0.580,49154,18438,3617
0.592,49207,18438,3617
0.604,49207,18438,3617
0.616,49207,18438,3617
0.628,49207,18438,3617
0.640,49207,18438,3617
0.652,49122,18438,3617
0.664,49122,18431,3616
0.676,49122,18431,3616
0.688,49122,18431,3616
0.700,48995,18431,3616
0.712,48995,18431,3616
0.724,48995,18431,3616
0.736,48995,18431,3616
0.748,48995,18431,3616
0.761,48955,18431,3616
0.773,48955,18394,3610
0.785,48955,18394,3610
0.797,48955,18394,3610
0.809,48955,18394,3610
0.821,48923,18394,3610
0.833,48923,18394,3610
0.845,48923,18394,3610
0.857,48923,18394,3610
0.869,48845,18357,3602
0.881,48845,18357,3602
0.893,48845,18357,3602
0.905,48845,18357,3602
0.917,48845,18357,3602
0.929,48805,18357,3602
0.941,48805,18357,3602
0.953,48805,18357,3602
0.965,48805,18357,3602
0.978,48724,18310,3594
0.990,48724,18310,3594
1.002,48724,18310,3594
1.014,48724,18310,3594
1.026,48724,18310,3594
1.038,48682,18310,3594
1.050,48682,18310,3594
1.062,48682,18310,3594
1.074,48682,18310,3594
1.086,48682,18265,3584
1.098,48642,18265,3584
1.110,48642,18265,3584
1.122,48642,18265,3584
1.134,48642,18265,3584
1.146,48668,18265,3584
1.158,48668,18265,3584
1.170,48668,18265,3584
1.182,48668,18239,3579
1.195,48668,18239,3579
1.207,48468,18239,3579
1.219,48468,18239,3579
1.231,48468,18239,3579
1.243,48468,18239,3579
1.255,48468,18239,3579
1.267,48475,18239,3579
1.279,48475,18239,3579
1.291,48475,18198,3571
1.303,48475,18198,3571
1.315,48422,18198,3571
1.327,48422,18198,3571
1.339,48422,18198,3571
1.351,48422,18198,3571
1.363,48422,18198,3571
1.375,48425,18198,3571
1.387,48425,18198,3571
1.399,48425,18190,3570
1.412,48425,18190,3570
1.424,48249,18190,3570
1.436,48249,18190,3570
1.448,48249,18190,3570
1.460,48249,18190,3570
1.472,48249,18190,3570
1.484,48258,18190,3570
1.496,48258,18147,3561
1.508,48258,18147,3561
1.520,48258,18147,3561
1.532,48258,18147,3561
1.544,48284,18147,3561
1.556,48284,18147,3561
1.568,48284,18147,3561
1.580,48284,18147,3561
1.592,48116,18147,3561
1.604,48116,18129,3558
1.616,48116,18129,3558
1.629,48116,18129,3558
1.641,48116,18129,3558
1.653,48142,18129,3558
1.665,48142,18129,3558
1.677,48142,18129,3558
1.689,48142,18129,3558
1.701,48142,18129,3558
1.713,48156,18062,3546
1.725,48156,18062,3546
1.737,48156,18062,3546
1.749,48156,18062,3546
1.761,47938,18062,3546
1.773,47938,18062,3546
1.785,47938,18062,3546
1.797,47938,18062,3546
1.809,47938,18028,3540
1.821,47857,18028,3540
1.833,47857,18028,3540
1.846,47857,18028,3540
1.858,47857,18028,3540
1.870,47857,18028,3540
1.882,47950,18028,3540
1.894,47950,18028,3540
1.906,47950,18028,3540
1.918,47950,17963,3526
1.930,47852,17963,3526
1.942,47852,17963,3526
1.954,47852,17963,3526
1.966,47852,17963,3526
1.978,47852,17963,3526
1.990,47734,17963,3526
2.002,47734,17963,3526
2.014,47734,17963,3526
2.026,47734,17941,3522
2.038,47734,17941,3522
2.050,47734,17941,3522
2.063,47734,17941,3522
2.075,47734,17941,3522
2.087,47734,17941,3522
2.099,47746,17941,3522
2.111,47746,17941,3522
2.123,47746,17891,3513
2.135,47746,17891,3513
2.147,47746,17891,3513
2.159,47708,17891,3513
2.171,47708,17891,3513
2.183,47708,17891,3513
2.195,47708,17891,3513
2.207,47708,17891,3513
2.219,47426,17891,3513
2.231,47426,17879,3509
2.243,47426,17879,3509
2.255,47426,17879,3509
2.267,47390,17879,3509
2.280,47390,17879,3509
2.292,47390,17879,3509
2.304,47390,17879,3509
2.316,47390,17879,3509
2.328,47461,17879,3509
2.340,47461,17836,3502
2.352,47461,17836,3502
2.364,47461,17836,3502
2.376,47278,17836,3502
2.388,47278,17836,3502
2.400,47278,17836,3502
2.412,47278,17836,3502
2.424,47278,17836,3502
2.436,47234,17800,3496
2.448,47234,17800,3496
2.460,47234,17800,3496
2.472,47234,17800,3496
2.485,47234,17800,3496
2.497,47234,17800,3496
2.509,47234,17800,3496
2.521,47234,17800,3496
2.533,47234,17800,3496
2.545,47217,17743,3486
2.557,47217,17743,3486
2.569,47217,17743,3486
2.581,47217,17743,3486
2.593,47217,17743,3486
2.605,47115,17743,3486
2.617,47115,17743,3486
2.629,47115,17743,3486
2.641,47115,17743,3486
2.653,47115,17673,3477
2.665,47081,17673,3477
2.677,47081,17673,3477
2.689,47081,17673,3477
2.702,47081,17673,3477
2.714,47042,17673,3477
2.726,47042,17673,3477
2.738,47042,17673,3477
2.750,47042,17608,3469
2.762,47042,17608,3469
2.774,46978,17608,3469
2.786,46978,17608,3469
2.798,46978,17608,3469
2.810,46978,17608,3469
2.822,46978,17608,3469
2.834,46850,17608,3469
2.846,46850,17608,3469
2.858,46850,17522,3456
2.870,46850,17522,3456
2.882,46815,17522,3456
2.894,46815,17522,3456
2.906,46815,17522,3456
2.919,46815,17522,3456
2.931,46815,17522,3456
2.943,46722,17522,3456
2.955,46722,17522,3456
2.967,46722,17450,3450
2.979,46722,17450,3450
2.991,46722,17450,3450
3.003,46658,17450,3450
3.015,46658,17450,3450
3.027,46658,17450,3450
3.039,46658,17450,3450
3.051,46570,17450,3450
3.063,46570,17366,3443
3.075,46570,17366,3443
3.087,46570,17366,3443
3.099,46570,17366,3443
3.111,46417,17366,3443
3.123,46417,17366,3443
3.136,46417,17366,3443
3.148,46417,17366,3443
3.160,46417,17366,3443
3.172,46576,17281,3441
3.184,46576,17281,3441
3.196,46576,17281,3441
3.208,46576,17281,3441
3.220,46358,17281,3441
3.232,46358,17281,3441
3.244,46358,17281,3441
3.256,46358,17281,3441
3.268,46358,17281,3441
3.280,46362,17185,3432
3.292,46362,17185,3432
3.304,46362,17185,3432
3.316,46362,17185,3432
3.328,46221,17185,3432
3.340,46221,17185,3432
3.353,46221,17185,3432
3.365,46221,17185,3432
3.377,46221,17088,3433
3.389,46061,17088,3433
3.401,46061,17088,3433
3.413,46061,17088,3433
3.425,46061,17088,3433
3.437,46061,17088,3433
3.449,46013,17088,3433
3.461,46013,17088,3433
3.473,46013,17088,3433
3.485,46013,16958,3430
3.497,46144,16958,3430
3.509,46144,16958,3430
3.521,46144,16958,3430
3.533,46144,16958,3430
3.545,46144,16958,3430
3.557,46066,16958,3430
3.570,46066,16958,3430
3.582,46066,16958,3430
3.594,46066,16865,3432
3.606,46066,16865,3432
3.618,45781,16865,3432
3.630,45781,16865,3432
3.642,45781,16865,3432
3.654,45781,16865,3432
3.666,45837,16865,3432
3.678,45837,16865,3432
3.690,45837,16719,3430
3.702,45837,16719,3430
3.714,45837,16719,3430
3.726,45726,16719,3430
3.738,45726,16719,3430
3.750,45726,16719,3430
3.762,45726,16719,3430
3.774,45753,16719,3430
3.787,45753,16719,3430
3.799,45753,16602,3433
3.811,45753,16602,3433
3.823,45753,16602,3433
3.835,45699,16602,3433
3.847,45699,16602,3433
3.859,45699,16602,3433
3.871,45699,16602,3433
3.883,45699,16602,3433
3.895,45543,16602,3433
3.907,45543,16464,3434
3.919,45543,16464,3434
3.931,45543,16464,3434
3.943,45490,16464,3434
3.955,45490,16464,3434
3.967,45490,16464,3434
3.979,45490,16464,3434
3.991,45490,16464,3434
4.004,45406,16322,3440
4.016,45406,16322,3440
4.028,45406,16322,3440
4.040,45406,16322,3440
4.052,45443,16322,3440
4.064,45443,16322,3440
4.076,45443,16322,3440
4.088,45443,16322,3440
4.100,45443,16322,3440
4.112,45284,16199,3441
4.124,45284,16199,3441
4.136,45284,16199,3441
4.148,45284,16199,3441
4.160,45284,16199,3441
4.172,45127,16199,3441
4.184,45127,16199,3441
4.196,45127,16199,3441
4.209,45127,16199,3441
4.221,45160,16064,3449
4.233,45160,16064,3449
4.245,45160,16064,3449
4.257,45160,16064,3449
4.269,45160,16064,3449
4.281,44874,16064,3449
4.293,44874,16064,3449
4.305,44874,16064,3449
4.317,44874,15917,3464
4.329,44994,15917,3464
4.341,44994,15917,3464
4.353,44994,15917,3464
4.365,44994,15917,3464
4.377,44994,15917,3464
4.389,44873,15917,3464
4.401,44873,15917,3464
4.413,44873,15917,3464
4.426,44873,15800,3469
4.438,44873,15800,3469
4.450,44839,15800,3469
4.462,44839,15800,3469
4.474,44839,15800,3469
4.486,44839,15800,3469
4.498,44659,15800,3469
4.510,44659,15800,3469
4.522,44659,15800,3469
4.534,44659,15674,3486
4.546,44659,15674,3486
4.558,44727,15674,3486
4.570,44727,15674,3486
4.582,44727,15674,3486
4.594,44727,15674,3486
4.606,44727,15674,3486
4.618,44600,15674,3486
4.630,44600,15522,3499
4.643,44600,15522,3499
4.655,44600,15522,3499
4.667,44558,15522,3499
4.679,44558,15522,3499
4.691,44558,15522,3499
4.703,44558,15522,3499
4.715,44558,15522,3499
4.727,44456,15522,3499
4.739,44456,15404,3510
4.751,44456,15404,3510
4.763,44456,15404,3510
4.775,44382,15404,3510
4.787,44382,15404,3510
4.799,44382,15404,3510
4.811,44382,15404,3510
4.823,44382,15404,3510
4.835,44139,15404,3510
4.847,44139,15245,3515
4.860,44139,15245,3515
4.872,44139,15245,3515
4.884,44139,15245,3515
4.896,44188,15245,3515
4.908,44188,15245,3515
4.920,44188,15245,3515
4.932,44188,15245,3515
4.944,44138,15070,3535
4.956,44138,15070,3535
4.968,44138,15070,3535
4.980,44138,15070,3535
4.992,44138,15070,3535
5.004,43879,15070,3535
5.016,43879,15070,3535
5.028,43879,15070,3535
5.040,43879,15070,3535
5.052,43879,14877,3545
5.064,44020,14877,3545
5.077,44020,14877,3545
5.089,44020,14877,3545
5.101,44020,14877,3545
5.113,43842,14877,3545
5.125,43842,14877,3545
5.137,43842,14877,3545
5.149,43842,14877,3545
5.161,43842,14648,3570
5.173,43735,14648,3570
5.185,43735,14648,3570
5.197,43735,14648,3570
5.209,43735,14648,3570
5.221,43735,14648,3570
5.233,43677,14648,3570
5.245,43677,14648,3570
5.257,43677,14441,3581
5.269,43677,14441,3581
5.281,43586,14441,3581
5.294,43586,14441,3581
5.306,43586,14441,3581
5.318,43586,14441,3581
5.330,43586,14441,3581
5.342,43423,14441,3581
5.354,43423,14441,3581
5.366,43423,14228,3600
5.378,43423,14228,3600
5.390,43482,14228,3600
5.402,43482,14228,3600
5.414,43482,14228,3600
5.426,43482,14228,3600
5.438,43482,14228,3600
5.450,43309,14228,3600
5.462,43309,14228,3600
5.474,43309,14012,3616
5.486,43309,14012,3616
5.499,43309,14012,3616
5.511,43120,14012,3616
5.523,43120,14012,3616
5.535,43120,14012,3616
5.547,43120,14012,3616
5.559,43182,14012,3616
5.571,43182,13804,3635
5.583,43182,13804,3635
5.595,43182,13804,3635
5.607,43182,13804,3635
5.619,43181,13804,3635
5.631,43181,13804,3635
5.643,43181,13804,3635
5.655,43181,13804,3635
5.667,43181,13804,3635
5.679,43105,13604,3655
5.691,43105,13604,3655
5.703,43105,13604,3655
5.716,43105,13604,3655
5.728,42943,13604,3655
5.740,42943,13604,3655
5.752,42943,13604,3655
5.764,42943,13604,3655
5.776,42943,13604,3655
5.788,42739,13405,3674
5.800,42739,13405,3674
5.812,42739,13405,3674
5.824,42739,13405,3674
5.836,42739,13405,3674
5.848,42875,13405,3674
5.860,42875,13405,3674
5.872,42875,13405,3674
5.884,42875,13203,3702
5.896,42503,13203,3702
5.908,42503,13203,3702
5.920,42503,13203,3702
5.933,42503,13203,3702
5.945,42503,13203,3702
5.957,42619,13203,3702
5.969,42619,13203,3702
5.981,42619,13203,3702
5.993,42619,12991,3724
6.005,42400,12991,3724
6.017,42400,12991,3724
6.029,42400,12991,3724
6.041,42400,12991,3724
6.053,42400,12991,3724
6.065,42445,12991,3724
6.077,42445,12991,3724
6.089,42445,12991,3724
6.101,42445,12812,3755
6.113,42445,12812,3755
6.125,42322,12812,3755
6.137,42322,12812,3755
6.150,42322,12812,3755
6.162,42322,12812,3755
6.174,42240,12812,3755
6.186,42240,12812,3755
6.198,42240,12620,3781
6.210,42240,12620,3781
6.222,42240,12620,3781
6.234,42019,12620,3781
6.246,42019,12620,3781
6.258,42019,12620,3781
6.270,42019,12620,3781
6.282,42019,12620,3781
6.294,41986,12620,3781
6.306,41986,12431,3814
6.318,41986,12431,3814
6.330,41986,12431,3814
6.342,41858,12431,3814
6.354,41858,12431,3814
6.367,41858,12431,3814
6.379,41858,12431,3814
6.391,41858,12431,3814
6.403,41986,12431,3814
6.415,41986,12242,3838
6.427,41986,12242,3838
6.439,41986,12242,3838
6.451,41986,12242,3838
6.463,41922,12242,3838
6.475,41922,12242,3838
6.487,41922,12242,3838
6.499,41922,12242,3838
6.511,41787,12056,3873
6.523,41787,12056,3873
6.535,41787,12056,3873
6.547,41787,12056,3873
6.559,41787,12056,3873
6.571,41660,12056,3873
6.584,41660,12056,3873
6.596,41660,12056,3873
6.608,41660,12056,3873
6.620,41660,11866,3901
6.632,41410,11866,3901
6.644,41410,11866,3901
6.656,41410,11866,3901
6.668,41410,11866,3901
6.680,41474,11866,3901
6.692,41474,11866,3901
6.704,41474,11866,3901
6.716,41474,11866,3901
6.728,41474,11685,3937
6.740,41346,11685,3937
6.752,41346,11685,3937
6.764,41346,11685,3937
6.776,41346,11685,3937
6.788,41346,11685,3937
6.801,41218,11685,3937
6.813,41218,11685,3937
6.825,41218,11462,3969
6.837,41218,11462,3969
6.849,41090,11462,3969
6.861,41090,11462,3969
6.873,41090,11462,3969
6.885,41090,11462,3969
6.897,41090,11462,3969
6.909,40962,11462,3969
6.921,40962,11462,3969
6.933,40962,11281,3949
6.945,40962,11281,3949
6.957,40962,11281,3949
6.969,40625,11281,3949
6.981,40625,11281,3949
6.993,40625,11281,3949
7.005,40625,11281,3949
7.018,40283,11281,3949
7.030,40283,11281,3949
7.042,40283,11091,3897
7.054,40283,11091,3897
7.066,40283,11091,3897
7.078,39682,11091,3897
7.090,39682,11091,3897
7.102,39682,11091,3897
7.114,39682,11091,3897
7.126,39682,11091,3897
7.138,39298,10905,3830
7.150,39298,10905,3830
7.162,39298,10905,3830
7.174,39298,10905,3830
7.186,38978,10905,3830
7.198,38978,10905,3830
7.210,38978,10905,3830
7.222,38978,10905,3830
7.235,38978,10905,3830
7.247,38594,10707,3761
7.259,38594,10707,3761
7.271,38594,10707,3761
7.283,38594,10707,3761
7.295,38594,10707,3761
7.307,38259,10707,3761
7.319,38259,10707,3761
7.331,38259,10707,3761
7.343,38259,10707,3761
7.355,37722,10529,3684
7.367,37722,10529,3684
7.379,37722,10529,3684
7.391,37722,10529,3684
7.403,37722,10529,3684
7.415,37378,10529,3684
7.427,37378,10529,3684
7.440,37378,10529,3684
7.452,37378,10352,3615
7.464,37378,10352,3615
7.476,36994,10352,3615
7.488,36994,10352,3615
7.500,36994,10352,3615
7.512,36994,10352,3615
7.524,36674,10352,3615
7.536,36674,10352,3615
7.548,36674,10352,3615
7.560,36674,10169,3538
7.572,36674,10169,3538
7.584,36276,10169,3538
7.596,36276,10169,3538
7.608,36276,10169,3538
7.620,36276,10169,3538
7.632,36276,10169,3538
7.644,35697,10169,3538
7.657,35697,10169,3538
7.669,35697,9969,3457
7.681,35697,9969,3457
7.693,35422,9969,3457
7.705,35422,9969,3457
7.717,35422,9969,3457
7.729,35422,9969,3457
7.741,35422,9969,3457
7.753,34846,9969,3457
7.765,34846,9809,3383
7.777,34846,9809,3383
7.789,34846,9809,3383
7.801,34846,9809,3383
7.813,34688,9809,3383
7.825,34688,9809,3383
7.837,34688,9809,3383
7.849,34688,9809,3383
7.861,34403,9809,3383
7.874,34403,9651,3314
7.886,34403,9651,3314
7.898,34403,9651,3314
7.910,34403,9651,3314
7.922,34038,9651,3314
7.934,34038,9651,3314
7.946,34038,9651,3314
7.958,34038,9651,3314
7.970,33630,9651,3314
7.982,33630,9486,3251
7.994,33630,9486,3251
8.006,33630,9486,3251
8.018,33630,9486,3251
8.030,33154,9486,3251
8.042,33154,9486,3251
8.054,33154,9486,3251
8.066,33154,9486,3251
8.078,33154,9327,3192
8.091,32898,9327,3192
8.103,32898,9327,3192
8.115,32898,9327,3192
8.127,32898,9327,3192
8.139,32898,9327,3192
8.151,32559,9327,3192
8.163,32559,9327,3192
8.175,32559,9327,3192
8.187,32559,9183,3124
8.199,32309,9183,3124
8.211,32309,9183,3124
8.223,32309,9183,3124
8.235,32309,9183,3124
8.247,32309,9183,3124
8.259,31922,9183,3124
8.271,31922,9183,3124
8.283,31922,9183,3124
8.295,31922,9034,3061
8.308,31424,9034,3061
8.320,31424,9034,3061
8.332,31424,9034,3061
8.344,31424,9034,3061
8.356,31424,9034,3061
8.368,31219,9034,3061
8.380,31219,9034,3061
8.392,31219,8866,2994
8.404,31219,8866,2994
8.416,31219,8866,2994
8.428,30768,8866,2994
8.440,30768,8866,2994
8.452,30768,8866,2994
8.464,30768,8866,2994
8.476,30401,8866,2994
8.488,30401,8866,2994
8.500,30401,8706,2911
8.512,30401,8706,2911
8.525,30401,8706,2911
8.537,29980,8706,2911
8.549,29980,8706,2911
8.561,29980,8706,2911
8.573,29980,8706,2911
8.585,29521,8706,2911
8.597,29521,8706,2911
8.609,29521,8556,2840
8.621,29521,8556,2840
8.633,29521,8556,2840
8.645,29259,8556,2840
8.657,29259,8556,2840
8.669,29259,8556,2840
8.681,29259,8556,2840
8.693,29259,8556,2840
8.705,28928,8412,2760
8.717,28928,8412,2760
8.729,28928,8412,2760
8.742,28928,8412,2760
8.754,28418,8412,2760
8.766,28418,8412,2760
8.778,28418,8412,2760
8.790,28418,8412,2760
8.802,28418,8412,2760
8.814,28162,8275,2685
8.826,28162,8275,2685
8.838,28162,8275,2685
8.850,28162,8275,2685
8.862,28162,8275,2685
8.874,27813,8275,2685
8.886,27813,8275,2685
8.898,27813,8275,2685
8.910,27813,8275,2685
8.922,27568,8122,2612
8.934,27568,8122,2612
8.946,27568,8122,2612
8.959,27568,8122,2612
8.971,27568,8122,2612
8.983,27149,8122,2612
8.995,27149,8122,2612
9.007,27149,8122,2612
9.019,27149,8000,2528
9.031,26728,8000,2528
9.043,26728,8000,2528
9.055,26728,8000,2528
9.067,26728,8000,2528
9.079,26728,8000,2528
9.091,26496,8000,2528
9.103,26496,8000,2528
9.115,26496,8000,2528
9.127,26496,7862,2449
9.139,26496,7862,2449
9.151,26094,7862,2449
9.163,26094,7862,2449
9.176,26094,7862,2449
9.188,26094,7862,2449
9.200,25774,7862,2449
9.212,25774,7862,2449
9.224,25774,7862,2449
9.236,25774,7708,2375
9.248,25774,7708,2375
9.260,25284,7708,2375
9.272,25284,7708,2375
9.284,25284,7708,2375
9.296,25284,7708,2375
9.308,25284,7708,2375
9.320,24861,7708,2375
9.332,24861,7571,2282
9.344,24861,7571,2282
9.356,24861,7571,2282
9.368,24623,7571,2282
9.381,24623,7571,2282
9.393,24623,7571,2282
9.405,24623,7571,2282
9.417,24623,7571,2282
9.429,24260,7571,2282
9.441,24260,7434,2203
9.453,24260,7434,2203
9.465,24260,7434,2203
9.477,23847,7434,2203
9.489,23847,7434,2203
9.501,23847,7434,2203
9.513,23847,7434,2203
9.525,23847,7434,2203
9.537,23586,7434,2203
9.549,23586,7309,2123
9.561,23586,7309,2123
9.573,23586,7309,2123
9.585,23586,7309,2123
9.598,23293,7309,2123
9.610,23293,7309,2123
9.622,23293,7309,2123
9.634,23293,7309,2123
9.646,22861,7187,2050
9.658,22861,7187,2050
9.670,22861,7187,2050
9.682,22861,7187,2050
9.694,22861,7187,2050
9.706,22594,7187,2050
9.718,22594,7187,2050
9.730,22594,7187,2050
9.742,22594,7187,2050
9.754,22594,7064,1978
9.766,22274,7064,1978
9.778,22274,7064,1978
9.790,22274,7064,1978
9.802,22274,7064,1978
9.815,21960,7064,1978
9.827,21960,7064,1978
9.839,21960,7064,1978
9.851,21960,7064,1978
9.863,21960,6956,1906
9.875,21568,6956,1906
9.887,21568,6956,1906
9.899,21568,6956,1906
9.911,21568,6956,1906
9.923,21321,6956,1906
9.935,21321,6956,1906
9.947,21321,6956,1906
9.959,21321,6822,1841
9.971,21321,6822,1841
9.983,21028,6822,1841
9.995,21028,6822,1841
10.007,21028,6822,1841
10.019,21028,6822,1841
10.032,21028,6822,1841
10.044,20750,6822,1841
10.056,20750,6822,1841
10.068,20750,6733,1759
10.080,20750,6733,1759
10.092,20357,6733,1759
10.104,20357,6733,1759
10.116,20357,6733,1759
10.128,20357,6733,1759
10.140,20357,6733,1759
10.152,19986,6733,1759
10.164,19986,6733,1759
10.176,19986,6592,1693
10.188,19986,6592,1693
10.200,19777,6592,1693
10.212,19777,6592,1693
10.224,19777,6592,1693
10.236,19777,6592,1693
10.249,19777,6592,1693
10.261,19514,6592,1693
10.273,19514,6495,1635
10.285,19514,6495,1635
10.297,19514,6495,1635
10.309,19514,6495,1635
10.321,19231,6495,1635
10.333,19231,6495,1635
10.345,19231,6495,1635
10.357,19231,6495,1635
10.369,18974,6495,1635
10.381,18974,6388,1578
10.393,18974,6388,1578
10.405,18974,6388,1578
10.417,18974,6388,1578
10.429,18683,6388,1578
10.441,18683,6388,1578
10.453,18683,6388,1578
10.466,18683,6388,1578
10.478,18683,6388,1578
10.490,18417,6306,1513
10.502,18417,6306,1513
10.514,18417,6306,1513
10.526,18417,6306,1513
10.538,18115,6306,1513
10.550,18115,6306,1513
10.562,18115,6306,1513
10.574,18115,6306,1513
10.586,18115,6210,1460
